Transaction ID,Transaction Date,Store ID,Region,City,State,Product ID,Product Name,Category,Type,Cost per Unit,Price per Unit,Quantity Sold,Total Cost,Total Revenue,Profit
68767,2/9/2023,S007,Central,Cyberjaya,Selangor,P012,Matcha Green Tea,Tea,Green Tea,35,50,7,245,350,105
68768,2/9/2023,S008,Central,Petaling Jaya,Selangor,P012,Matcha Green Tea,Tea,Green Tea,35,50,6,210,300,90
68769,2/9/2023,S004,Northern,Taiping,Perak,P010,English Breakfast Tea,Tea,Black Tea,18,25,7,126,175,49
68770,2/9/2023,S004,Northern,Taiping,Perak,P010,English Breakfast Tea,Tea,Black Tea,18,25,5,90,125,35
68771,2/9/2023,S003,Northern,Ipoh,Perak,P010,English Breakfast Tea,Tea,Black Tea,18,25,3,54,75,21
68772,2/9/2023,S003,Northern,Ipoh,Perak,P010,English Breakfast Tea,Tea,Black Tea,18,25,7,126,175,49
68773,2/9/2023,S002,Northern,George Town,Penang,P010,English Breakfast Tea,Tea,Black Tea,18,25,9,162,225,63
68774,2/9/2023,S001,Northern,Alor Setar,Kedah,P010,English Breakfast Tea,Tea,Black Tea,18,25,2,36,50,14
68775,2/9/2023,S019,East Coast,Kuantan,Pahang,P010,English Breakfast Tea,Tea,Black Tea,18,25,7,126,175,49
68776,2/9/2023,S019,East Coast,Kuantan,Pahang,P010,English Breakfast Tea,Tea,Black Tea,18,25,5,90,125,35
68777,2/9/2023,S008,Central,Petaling Jaya,Selangor,P010,English Breakfast Tea,Tea,Black Tea,18,25,8,144,200,56
68778,2/9/2023,S011,Southern,Iskandar Puteri,Johor,P010,English Breakfast Tea,Tea,Black Tea,18,25,6,108,150,42
68779,2/9/2023,S014,Southern,Seremban,Negeri Sembilan,P010,English Breakfast Tea,Tea,Black Tea,18,25,8,144,200,56
68780,2/9/2023,S016,Southern,Sendayan,Negeri Sembilan,P010,English Breakfast Tea,Tea,Black Tea,18,25,7,126,175,49
68781,2/9/2023,S013,Southern,Melaka,Melaka,P010,English Breakfast Tea,Tea,Black Tea,18,25,3,54,75,21
68782,2/9/2023,S013,Southern,Melaka,Melaka,P010,English Breakfast Tea,Tea,Black Tea,18,25,6,108,150,42
68783,2/9/2023,S010,Southern,Johor Bahru,Johor,P011,Earl Grey Tea,Tea,Black Tea,20,28,6,120,168,48
68784,2/9/2023,S004,Northern,Taiping,Perak,P011,Earl Grey Tea,Tea,Black Tea,20,28,8,160,224,64
68785,2/9/2023,S004,Northern,Taiping,Perak,P011,Earl Grey Tea,Tea,Black Tea,20,28,7,140,196,56
68786,2/9/2023,S017,East Coast,Kota Bharu,Kelantan,P011,Earl Grey Tea,Tea,Black Tea,20,28,2,40,56,16
68787,2/9/2023,S017,East Coast,Kota Bharu,Kelantan,P011,Earl Grey Tea,Tea,Black Tea,20,28,7,140,196,56
68788,2/9/2023,S007,Central,Cyberjaya,Selangor,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,5,50,75,25
68789,2/9/2023,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,1,10,15,5
68790,2/9/2023,S017,East Coast,Kota Bharu,Kelantan,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,6,60,90,30
68791,2/9/2023,S017,East Coast,Kota Bharu,Kelantan,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,10,100,150,50
68792,2/9/2023,S018,East Coast,Kuala Terengganu,Terengganu,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,7,70,105,35
68793,2/9/2023,S012,Southern,Senai,Johor,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,8,80,120,40
68794,2/9/2023,S014,Southern,Seremban,Negeri Sembilan,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,5,60,90,30
68795,2/9/2023,S006,Central,Shah Alam,Selangor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,6,72,108,36
68796,2/9/2023,S008,Central,Petaling Jaya,Selangor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,3,36,54,18
68797,2/9/2023,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,5,40,60,20
68798,2/9/2023,S006,Central,Shah Alam,Selangor,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,1,8,12,4
68799,2/9/2023,S015,Southern,Seremban 2,Negeri Sembilan,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,4,32,48,16
68800,3/9/2023,S008,Central,Petaling Jaya,Selangor,P003,Dark Roast Beans,Coffee,Beans,42,55,2,84,110,26
68801,3/9/2023,S007,Central,Cyberjaya,Selangor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,1,45,60,15
68802,3/9/2023,S004,Northern,Taiping,Perak,P001,Arabica Coffee Beans,Coffee,Beans,45,60,4,180,240,60
68803,3/9/2023,S009,Central,Putrajaya,WP Putrajaya,P001,Arabica Coffee Beans,Coffee,Beans,45,60,10,450,600,150
68804,3/9/2023,S012,Southern,Senai,Johor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,1,45,60,15
68805,3/9/2023,S011,Southern,Iskandar Puteri,Johor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,8,360,480,120
68806,3/9/2023,S016,Southern,Sendayan,Negeri Sembilan,P001,Arabica Coffee Beans,Coffee,Beans,45,60,2,90,120,30
68807,3/9/2023,S016,Southern,Sendayan,Negeri Sembilan,P002,Robusta Coffee Beans,Coffee,Beans,38,50,2,76,100,24
68808,3/9/2023,S015,Southern,Seremban 2,Negeri Sembilan,P002,Robusta Coffee Beans,Coffee,Beans,38,50,5,190,250,60
68809,3/9/2023,S011,Southern,Iskandar Puteri,Johor,P002,Robusta Coffee Beans,Coffee,Beans,38,50,10,380,500,120
68810,3/9/2023,S007,Central,Cyberjaya,Selangor,P002,Robusta Coffee Beans,Coffee,Beans,38,50,10,380,500,120
68811,3/9/2023,S007,Central,Cyberjaya,Selangor,P002,Robusta Coffee Beans,Coffee,Beans,38,50,4,152,200,48
68812,3/9/2023,S006,Central,Shah Alam,Selangor,P005,Robusta Ground Coffee,Coffee,Ground,26,35,4,104,140,36
68813,3/9/2023,S004,Northern,Taiping,Perak,P004,Arabica Ground Coffee,Coffee,Ground,30,40,3,90,120,30
68814,3/9/2023,S019,East Coast,Kuantan,Pahang,P004,Arabica Ground Coffee,Coffee,Ground,30,40,9,270,360,90
68815,3/9/2023,S011,Southern,Iskandar Puteri,Johor,P004,Arabica Ground Coffee,Coffee,Ground,30,40,4,120,160,40
68816,3/9/2023,S011,Southern,Iskandar Puteri,Johor,P006,Instant Coffee,Coffee,Instant,18,25,1,18,25,7
68817,3/9/2023,S019,East Coast,Kuantan,Pahang,P006,Instant Coffee,Coffee,Instant,18,25,3,54,75,21
68818,3/9/2023,S018,East Coast,Kuala Terengganu,Terengganu,P013,Oolong Tea,Tea,Oolong Tea,32,45,8,256,360,104
68819,3/9/2023,S003,Northern,Ipoh,Perak,P013,Oolong Tea,Tea,Oolong Tea,32,45,8,256,360,104
68820,3/9/2023,S010,Southern,Johor Bahru,Johor,P013,Oolong Tea,Tea,Oolong Tea,32,45,3,96,135,39
68821,3/9/2023,S012,Southern,Senai,Johor,P013,Oolong Tea,Tea,Oolong Tea,32,45,7,224,315,91
68822,3/9/2023,S017,East Coast,Kota Bharu,Kelantan,P012,Matcha Green Tea,Tea,Green Tea,35,50,2,70,100,30
68823,3/9/2023,S006,Central,Shah Alam,Selangor,P012,Matcha Green Tea,Tea,Green Tea,35,50,5,175,250,75
68824,3/9/2023,S008,Central,Petaling Jaya,Selangor,P012,Matcha Green Tea,Tea,Green Tea,35,50,4,140,200,60
68825,3/9/2023,S004,Northern,Taiping,Perak,P010,English Breakfast Tea,Tea,Black Tea,18,25,6,108,150,42
68826,3/9/2023,S019,East Coast,Kuantan,Pahang,P010,English Breakfast Tea,Tea,Black Tea,18,25,10,180,250,70
68827,3/9/2023,S010,Southern,Johor Bahru,Johor,P010,English Breakfast Tea,Tea,Black Tea,18,25,6,108,150,42
68828,3/9/2023,S016,Southern,Sendayan,Negeri Sembilan,P010,English Breakfast Tea,Tea,Black Tea,18,25,4,72,100,28
68829,3/9/2023,S010,Southern,Johor Bahru,Johor,P011,Earl Grey Tea,Tea,Black Tea,20,28,1,20,28,8
68830,3/9/2023,S015,Southern,Seremban 2,Negeri Sembilan,P011,Earl Grey Tea,Tea,Black Tea,20,28,6,120,168,48
68831,3/9/2023,S018,East Coast,Kuala Terengganu,Terengganu,P011,Earl Grey Tea,Tea,Black Tea,20,28,5,100,140,40
68832,3/9/2023,S017,East Coast,Kota Bharu,Kelantan,P011,Earl Grey Tea,Tea,Black Tea,20,28,9,180,252,72
68833,3/9/2023,S017,East Coast,Kota Bharu,Kelantan,P011,Earl Grey Tea,Tea,Black Tea,20,28,4,80,112,32
68834,3/9/2023,S007,Central,Cyberjaya,Selangor,P011,Earl Grey Tea,Tea,Black Tea,20,28,9,180,252,72
68835,3/9/2023,S008,Central,Petaling Jaya,Selangor,P011,Earl Grey Tea,Tea,Black Tea,20,28,5,100,140,40
68836,3/9/2023,S007,Central,Cyberjaya,Selangor,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,3,30,45,15
68837,3/9/2023,S009,Central,Putrajaya,WP Putrajaya,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,3,30,45,15
68838,3/9/2023,S019,East Coast,Kuantan,Pahang,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,6,60,90,30
68839,3/9/2023,S018,East Coast,Kuala Terengganu,Terengganu,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,9,90,135,45
68840,3/9/2023,S013,Southern,Melaka,Melaka,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,2,20,30,10
68841,3/9/2023,S015,Southern,Seremban 2,Negeri Sembilan,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,1,10,15,5
68842,3/9/2023,S010,Southern,Johor Bahru,Johor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,5,60,90,30
68843,3/9/2023,S002,Northern,George Town,Penang,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,3,36,54,18
68844,3/9/2023,S018,East Coast,Kuala Terengganu,Terengganu,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,9,108,162,54
68845,3/9/2023,S007,Central,Cyberjaya,Selangor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,4,48,72,24
68846,3/9/2023,S006,Central,Shah Alam,Selangor,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,5,40,60,20
68847,3/9/2023,S014,Southern,Seremban,Negeri Sembilan,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,3,24,36,12
68848,3/9/2023,S012,Southern,Senai,Johor,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,8,64,96,32
68849,4/9/2023,S010,Southern,Johor Bahru,Johor,P003,Dark Roast Beans,Coffee,Beans,42,55,2,84,110,26
68850,4/9/2023,S013,Southern,Melaka,Melaka,P003,Dark Roast Beans,Coffee,Beans,42,55,10,420,550,130
68851,4/9/2023,S018,East Coast,Kuala Terengganu,Terengganu,P003,Dark Roast Beans,Coffee,Beans,42,55,10,420,550,130
68852,4/9/2023,S006,Central,Shah Alam,Selangor,P003,Dark Roast Beans,Coffee,Beans,42,55,8,336,440,104
68853,4/9/2023,S007,Central,Cyberjaya,Selangor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,4,180,240,60
68854,4/9/2023,S003,Northern,Ipoh,Perak,P001,Arabica Coffee Beans,Coffee,Beans,45,60,7,315,420,105
68855,4/9/2023,S012,Southern,Senai,Johor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,2,90,120,30
68856,4/9/2023,S010,Southern,Johor Bahru,Johor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,9,405,540,135
68857,4/9/2023,S015,Southern,Seremban 2,Negeri Sembilan,P001,Arabica Coffee Beans,Coffee,Beans,45,60,5,225,300,75
68858,4/9/2023,S001,Northern,Alor Setar,Kedah,P002,Robusta Coffee Beans,Coffee,Beans,38,50,6,228,300,72
68859,4/9/2023,S006,Central,Shah Alam,Selangor,P002,Robusta Coffee Beans,Coffee,Beans,38,50,2,76,100,24
68860,4/9/2023,S003,Northern,Ipoh,Perak,P005,Robusta Ground Coffee,Coffee,Ground,26,35,7,182,245,63
68861,4/9/2023,S010,Southern,Johor Bahru,Johor,P005,Robusta Ground Coffee,Coffee,Ground,26,35,10,260,350,90
68862,4/9/2023,S010,Southern,Johor Bahru,Johor,P005,Robusta Ground Coffee,Coffee,Ground,26,35,1,26,35,9
68863,4/9/2023,S014,Southern,Seremban,Negeri Sembilan,P004,Arabica Ground Coffee,Coffee,Ground,30,40,4,120,160,40
68864,4/9/2023,S004,Northern,Taiping,Perak,P006,Instant Coffee,Coffee,Instant,18,25,5,90,125,35
68865,4/9/2023,S006,Central,Shah Alam,Selangor,P006,Instant Coffee,Coffee,Instant,18,25,6,108,150,42
68866,4/9/2023,S009,Central,Putrajaya,WP Putrajaya,P013,Oolong Tea,Tea,Oolong Tea,32,45,9,288,405,117
68867,4/9/2023,S016,Southern,Sendayan,Negeri Sembilan,P013,Oolong Tea,Tea,Oolong Tea,32,45,4,128,180,52
68868,4/9/2023,S012,Southern,Senai,Johor,P013,Oolong Tea,Tea,Oolong Tea,32,45,6,192,270,78
68869,4/9/2023,S013,Southern,Melaka,Melaka,P012,Matcha Green Tea,Tea,Green Tea,35,50,10,350,500,150
68870,4/9/2023,S009,Central,Putrajaya,WP Putrajaya,P012,Matcha Green Tea,Tea,Green Tea,35,50,3,105,150,45
68871,4/9/2023,S001,Northern,Alor Setar,Kedah,P010,English Breakfast Tea,Tea,Black Tea,18,25,8,144,200,56
68872,4/9/2023,S019,East Coast,Kuantan,Pahang,P010,English Breakfast Tea,Tea,Black Tea,18,25,2,36,50,14
68873,4/9/2023,S012,Southern,Senai,Johor,P010,English Breakfast Tea,Tea,Black Tea,18,25,6,108,150,42
68874,4/9/2023,S012,Southern,Senai,Johor,P010,English Breakfast Tea,Tea,Black Tea,18,25,9,162,225,63
68875,4/9/2023,S014,Southern,Seremban,Negeri Sembilan,P010,English Breakfast Tea,Tea,Black Tea,18,25,4,72,100,28
68876,4/9/2023,S015,Southern,Seremban 2,Negeri Sembilan,P011,Earl Grey Tea,Tea,Black Tea,20,28,10,200,280,80
68877,4/9/2023,S003,Northern,Ipoh,Perak,P011,Earl Grey Tea,Tea,Black Tea,20,28,4,80,112,32
68878,4/9/2023,S001,Northern,Alor Setar,Kedah,P011,Earl Grey Tea,Tea,Black Tea,20,28,8,160,224,64
68879,4/9/2023,S017,East Coast,Kota Bharu,Kelantan,P011,Earl Grey Tea,Tea,Black Tea,20,28,1,20,28,8
68880,4/9/2023,S019,East Coast,Kuantan,Pahang,P011,Earl Grey Tea,Tea,Black Tea,20,28,2,40,56,16
68881,4/9/2023,S008,Central,Petaling Jaya,Selangor,P011,Earl Grey Tea,Tea,Black Tea,20,28,8,160,224,64
68882,4/9/2023,S006,Central,Shah Alam,Selangor,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,9,90,135,45
68883,4/9/2023,S017,East Coast,Kota Bharu,Kelantan,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,9,90,135,45
68884,4/9/2023,S011,Southern,Iskandar Puteri,Johor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,4,48,72,24
68885,4/9/2023,S015,Southern,Seremban 2,Negeri Sembilan,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,3,36,54,18
68886,4/9/2023,S018,East Coast,Kuala Terengganu,Terengganu,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,3,36,54,18
68887,4/9/2023,S018,East Coast,Kuala Terengganu,Terengganu,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,2,16,24,8
68888,4/9/2023,S007,Central,Cyberjaya,Selangor,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,9,72,108,36
68889,4/9/2023,S006,Central,Shah Alam,Selangor,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,8,64,96,32
68890,4/9/2023,S016,Southern,Sendayan,Negeri Sembilan,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,9,72,108,36
68891,4/9/2023,S015,Southern,Seremban 2,Negeri Sembilan,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,5,40,60,20
68892,4/9/2023,S012,Southern,Senai,Johor,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,10,80,120,40
68893,5/9/2023,S016,Southern,Sendayan,Negeri Sembilan,P003,Dark Roast Beans,Coffee,Beans,42,55,7,294,385,91
68894,5/9/2023,S013,Southern,Melaka,Melaka,P003,Dark Roast Beans,Coffee,Beans,42,55,1,42,55,13
68895,5/9/2023,S001,Northern,Alor Setar,Kedah,P003,Dark Roast Beans,Coffee,Beans,42,55,10,420,550,130
68896,5/9/2023,S017,East Coast,Kota Bharu,Kelantan,P003,Dark Roast Beans,Coffee,Beans,42,55,8,336,440,104
68897,5/9/2023,S008,Central,Petaling Jaya,Selangor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,6,270,360,90
68898,5/9/2023,S007,Central,Cyberjaya,Selangor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,6,270,360,90
68899,5/9/2023,S018,East Coast,Kuala Terengganu,Terengganu,P001,Arabica Coffee Beans,Coffee,Beans,45,60,8,360,480,120
68900,5/9/2023,S010,Southern,Johor Bahru,Johor,P002,Robusta Coffee Beans,Coffee,Beans,38,50,2,76,100,24
68901,5/9/2023,S001,Northern,Alor Setar,Kedah,P002,Robusta Coffee Beans,Coffee,Beans,38,50,6,228,300,72
68902,5/9/2023,S019,East Coast,Kuantan,Pahang,P002,Robusta Coffee Beans,Coffee,Beans,38,50,7,266,350,84
68903,5/9/2023,S006,Central,Shah Alam,Selangor,P005,Robusta Ground Coffee,Coffee,Ground,26,35,1,26,35,9
68904,5/9/2023,S015,Southern,Seremban 2,Negeri Sembilan,P005,Robusta Ground Coffee,Coffee,Ground,26,35,2,52,70,18
68905,5/9/2023,S014,Southern,Seremban,Negeri Sembilan,P005,Robusta Ground Coffee,Coffee,Ground,26,35,7,182,245,63
68906,5/9/2023,S014,Southern,Seremban,Negeri Sembilan,P005,Robusta Ground Coffee,Coffee,Ground,26,35,1,26,35,9
68907,5/9/2023,S014,Southern,Seremban,Negeri Sembilan,P005,Robusta Ground Coffee,Coffee,Ground,26,35,6,156,210,54
68908,5/9/2023,S012,Southern,Senai,Johor,P005,Robusta Ground Coffee,Coffee,Ground,26,35,5,130,175,45
68909,5/9/2023,S018,East Coast,Kuala Terengganu,Terengganu,P004,Arabica Ground Coffee,Coffee,Ground,30,40,8,240,320,80
68910,5/9/2023,S006,Central,Shah Alam,Selangor,P004,Arabica Ground Coffee,Coffee,Ground,30,40,6,180,240,60
68911,5/9/2023,S008,Central,Petaling Jaya,Selangor,P004,Arabica Ground Coffee,Coffee,Ground,30,40,8,240,320,80
68912,5/9/2023,S008,Central,Petaling Jaya,Selangor,P006,Instant Coffee,Coffee,Instant,18,25,5,90,125,35
68913,5/9/2023,S009,Central,Putrajaya,WP Putrajaya,P013,Oolong Tea,Tea,Oolong Tea,32,45,8,256,360,104
68914,5/9/2023,S010,Southern,Johor Bahru,Johor,P013,Oolong Tea,Tea,Oolong Tea,32,45,10,320,450,130
68915,5/9/2023,S008,Central,Petaling Jaya,Selangor,P012,Matcha Green Tea,Tea,Green Tea,35,50,2,70,100,30
68916,5/9/2023,S001,Northern,Alor Setar,Kedah,P010,English Breakfast Tea,Tea,Black Tea,18,25,4,72,100,28
68917,5/9/2023,S019,East Coast,Kuantan,Pahang,P010,English Breakfast Tea,Tea,Black Tea,18,25,3,54,75,21
68918,5/9/2023,S010,Southern,Johor Bahru,Johor,P010,English Breakfast Tea,Tea,Black Tea,18,25,10,180,250,70
68919,5/9/2023,S011,Southern,Iskandar Puteri,Johor,P011,Earl Grey Tea,Tea,Black Tea,20,28,6,120,168,48
68920,5/9/2023,S011,Southern,Iskandar Puteri,Johor,P011,Earl Grey Tea,Tea,Black Tea,20,28,10,200,280,80
68921,5/9/2023,S010,Southern,Johor Bahru,Johor,P011,Earl Grey Tea,Tea,Black Tea,20,28,8,160,224,64
68922,5/9/2023,S003,Northern,Ipoh,Perak,P011,Earl Grey Tea,Tea,Black Tea,20,28,9,180,252,72
68923,5/9/2023,S003,Northern,Ipoh,Perak,P011,Earl Grey Tea,Tea,Black Tea,20,28,6,120,168,48
68924,5/9/2023,S008,Central,Petaling Jaya,Selangor,P011,Earl Grey Tea,Tea,Black Tea,20,28,2,40,56,16
68925,5/9/2023,S013,Southern,Melaka,Melaka,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,7,70,105,35
68926,5/9/2023,S012,Southern,Senai,Johor,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,7,70,105,35
68927,5/9/2023,S016,Southern,Sendayan,Negeri Sembilan,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,2,20,30,10
68928,5/9/2023,S012,Southern,Senai,Johor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,1,12,18,6
68929,5/9/2023,S012,Southern,Senai,Johor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,4,48,72,24
68930,5/9/2023,S013,Southern,Melaka,Melaka,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,10,120,180,60
68931,5/9/2023,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,10,120,180,60
68932,5/9/2023,S006,Central,Shah Alam,Selangor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,7,84,126,42
68933,5/9/2023,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,2,16,24,8
68934,5/9/2023,S017,East Coast,Kota Bharu,Kelantan,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,2,16,24,8
68935,5/9/2023,S008,Central,Petaling Jaya,Selangor,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,9,72,108,36
68936,5/9/2023,S014,Southern,Seremban,Negeri Sembilan,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,10,80,120,40
68937,6/9/2023,S016,Southern,Sendayan,Negeri Sembilan,P003,Dark Roast Beans,Coffee,Beans,42,55,8,336,440,104
68938,6/9/2023,S018,East Coast,Kuala Terengganu,Terengganu,P003,Dark Roast Beans,Coffee,Beans,42,55,1,42,55,13
68939,6/9/2023,S018,East Coast,Kuala Terengganu,Terengganu,P003,Dark Roast Beans,Coffee,Beans,42,55,1,42,55,13
68940,6/9/2023,S006,Central,Shah Alam,Selangor,P003,Dark Roast Beans,Coffee,Beans,42,55,9,378,495,117
68941,6/9/2023,S009,Central,Putrajaya,WP Putrajaya,P001,Arabica Coffee Beans,Coffee,Beans,45,60,6,270,360,90
68942,6/9/2023,S009,Central,Putrajaya,WP Putrajaya,P001,Arabica Coffee Beans,Coffee,Beans,45,60,10,450,600,150
68943,6/9/2023,S019,East Coast,Kuantan,Pahang,P001,Arabica Coffee Beans,Coffee,Beans,45,60,9,405,540,135
68944,6/9/2023,S012,Southern,Senai,Johor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,2,90,120,30
68945,6/9/2023,S011,Southern,Iskandar Puteri,Johor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,10,450,600,150
68946,6/9/2023,S015,Southern,Seremban 2,Negeri Sembilan,P002,Robusta Coffee Beans,Coffee,Beans,38,50,7,266,350,84
68947,6/9/2023,S001,Northern,Alor Setar,Kedah,P002,Robusta Coffee Beans,Coffee,Beans,38,50,2,76,100,24
68948,6/9/2023,S008,Central,Petaling Jaya,Selangor,P002,Robusta Coffee Beans,Coffee,Beans,38,50,4,152,200,48
68949,6/9/2023,S002,Northern,George Town,Penang,P005,Robusta Ground Coffee,Coffee,Ground,26,35,7,182,245,63
68950,6/9/2023,S017,East Coast,Kota Bharu,Kelantan,P005,Robusta Ground Coffee,Coffee,Ground,26,35,3,78,105,27
68951,6/9/2023,S007,Central,Cyberjaya,Selangor,P005,Robusta Ground Coffee,Coffee,Ground,26,35,10,260,350,90
68952,6/9/2023,S015,Southern,Seremban 2,Negeri Sembilan,P005,Robusta Ground Coffee,Coffee,Ground,26,35,9,234,315,81
68953,6/9/2023,S010,Southern,Johor Bahru,Johor,P005,Robusta Ground Coffee,Coffee,Ground,26,35,6,156,210,54
68954,6/9/2023,S002,Northern,George Town,Penang,P004,Arabica Ground Coffee,Coffee,Ground,30,40,3,90,120,30
68955,6/9/2023,S012,Southern,Senai,Johor,P006,Instant Coffee,Coffee,Instant,18,25,9,162,225,63
68956,6/9/2023,S009,Central,Putrajaya,WP Putrajaya,P006,Instant Coffee,Coffee,Instant,18,25,5,90,125,35
68957,6/9/2023,S007,Central,Cyberjaya,Selangor,P006,Instant Coffee,Coffee,Instant,18,25,5,90,125,35
68958,6/9/2023,S018,East Coast,Kuala Terengganu,Terengganu,P013,Oolong Tea,Tea,Oolong Tea,32,45,9,288,405,117
68959,6/9/2023,S015,Southern,Seremban 2,Negeri Sembilan,P013,Oolong Tea,Tea,Oolong Tea,32,45,2,64,90,26
68960,6/9/2023,S016,Southern,Sendayan,Negeri Sembilan,P013,Oolong Tea,Tea,Oolong Tea,32,45,2,64,90,26
68961,6/9/2023,S010,Southern,Johor Bahru,Johor,P013,Oolong Tea,Tea,Oolong Tea,32,45,6,192,270,78
68962,6/9/2023,S010,Southern,Johor Bahru,Johor,P012,Matcha Green Tea,Tea,Green Tea,35,50,1,35,50,15
68963,6/9/2023,S004,Northern,Taiping,Perak,P012,Matcha Green Tea,Tea,Green Tea,35,50,6,210,300,90
68964,6/9/2023,S018,East Coast,Kuala Terengganu,Terengganu,P012,Matcha Green Tea,Tea,Green Tea,35,50,10,350,500,150
68965,6/9/2023,S008,Central,Petaling Jaya,Selangor,P010,English Breakfast Tea,Tea,Black Tea,18,25,2,36,50,14
68966,6/9/2023,S018,East Coast,Kuala Terengganu,Terengganu,P011,Earl Grey Tea,Tea,Black Tea,20,28,7,140,196,56
68967,6/9/2023,S008,Central,Petaling Jaya,Selangor,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,6,60,90,30
68968,6/9/2023,S003,Northern,Ipoh,Perak,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,4,40,60,20
68969,6/9/2023,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,3,30,45,15
68970,6/9/2023,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,8,80,120,40
68971,6/9/2023,S001,Northern,Alor Setar,Kedah,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,6,60,90,30
68972,6/9/2023,S013,Southern,Melaka,Melaka,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,9,90,135,45
